id,naslov,leto,ocena,oznaka,cas,opis,cena,zasluzek
0929632,Zivljenje je dragoceno,2009,7.3,R,110,"In New York City&apos;s Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that she can re-route her life in a better direction.",10000000,63649529
0962736,Mlada Viktorjia,2009,7.2,PG,105,"A dramatization of the turbulent first years of Queen Victoria&apos;s rule, and her enduring romance with Prince Albert.",35000000,29196409
1263670,Noro srce,2009,7.2,R,112,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,7000000,47405566
1375666,Izvor,2010,8.8,PG-13,148,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",160000000,839030630
0435761,Svet igrač 3,2010,8.3,G,103,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it&apos;s up to Woody to convince the other toys that they weren&apos;t abandoned and to return home.",200000000,1067316101
1645089,Inside Job,2010,8.2,PG-13,109,Takes a closer look at what brought about the 2008 financial meltdown.,2000000,7871522
0947798,Crni labod,2010,8.0,R,108,"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina&apos;s grip on reality slips, plunging her into a waking nightmare.",13000000,329398046
1504320,Kraljev govor,2010,8.0,R,118,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",15000000,484068861
1285016,Socialno omrezje,2010,7.8,PG-13,120,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",40000000,224927749
0964517,Borec,2010,7.8,R,116,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",25000000,129190869
1340107,Hævnen,2010,7.6,R,118,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",5500000,13004504
1532503,Začetniki,2010,7.2,R,105,A young man is rocked by two announcements from his elderly father: that he has terminal cancer and that he has a young male lover.,3200000,14311701
1014759,Alice se vrne v čudežno deželo,2010,6.4,PG,108,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen&apos;s reign of terror.",200000000,1025468216
0780653,Volkodlak,2010,5.8,R,103,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.",150000000,139789765
1832382,Ločitev,2011,8.3,PG-13,123,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer&apos;s disease.,500000,22926076
1454029,Služkinje,2011,8.1,PG-13,146,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids&apos; point of view on the white families for which they work, and the hardships they go through on a daily b...",25000000,216639112
1655442,Umetnik,2011,7.9,PG-13,100,"When George, a silent movie superstar, meets Peppy Miller, a dancer, sparks fly between the two. However, after the introduction of talking pictures, their fortunes change, affecting their dynamic.",15000000,133471171
1568346,Dekle z zmajskim tatujem,2011,7.8,R,158,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,90000000,232617430
1860355,Undefeated,2011,7.7,PG-13,113,Chronicles three underprivileged students from inner-city Memphis and their volunteer coach who tries to help them beat the odds on and off the field.,,583844
1605783,Polnoc v Parizu,2011,7.6,PG-13,94,"While on a trip to Paris with his fiancée&apos;s family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",17000000,151672318
0970179,Hugo,2011,7.5,PG,126,"In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton.",150000000,185770310
1033575,Potomci,2011,7.3,R,115,A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,20000000,177243185
1192628,Rango,2011,7.3,PG,107,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",135000000,245724603
1204342,"Muppetki, vrnitev",2011,7.1,PG,120,A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,45000000,165184513
1007029,Železna lady,2011,6.4,PG-13,105,"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene.",13000000,115890792
1853728,Django brez okovov,2012,8.5,R,165,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",100000000,426076293
2125608,Searching for Sugar Man,2012,8.2,PG-13,86,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock n roller, Rodriguez.",,9380362
0454876,Pijevo zivljenje,2012,7.9,PG,127,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",120000000,609016565
1602620,Ljubezen,2012,7.9,PG-13,127,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple&apos;s bond of love is severely tes...",8900000,29664140
1074638,Skyfall,2012,7.8,PG-13,143,"James Bond&apos;s loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",200000000,1142504419
1045658,Za dezjem posije sonce,2012,7.7,R,122,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her ...",21000000,236412453
1024648,Misija Argo,2012,7.7,R,120,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",44500000,232325503
1707386,Les Misérables,2012,7.5,PG-13,158,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker&apos;s daughter. The decision changes their lives forever.",61000000,442756457
1790885,00:30 - Tajna operacija,2012,7.4,R,157,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",40000000,132820716
0443272,Lincoln,2012,7.3,PG-13,150,"As the Civil War rages on, U.S President Abraham Lincoln struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on his decision to emancipate the slaves.",65000000,275293450
1217209,Pogum,2012,7.1,PG,93,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,538983207
1781769,Anna Karenina,2012,6.6,R,129,"In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.",40600000,68929150
2024544,12 let suženj,2013,8.1,R,134,"In the antebellum United States, Solomon Northup, a free Black man from upstate New York, is abducted and sold into slavery.",20000000,187734091
1798709,Ona,2013,8.0,R,126,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",23000000,48517427
0790636,Klub zdravja Dallas,2013,7.9,R,117,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",5000000,55198285
1454468,Gravitacija,2013,7.7,PG-13,91,"Dr Ryan Stone, an engineer on her first time on a space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.",100000000,773031617
2358891,Neskončna lepota,2013,7.7,Not Rated,141,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisi...",9200000,25040754
2294629,Ledeno kraljestvo,2013,7.4,PG,102,"Fearless optimist Anna teams up with rugged mountain man Kristoff and his loyal reindeer Sven in an epic journey to find Anna&apos;s sister Elsa, whose icy powers have trapped the kingdom of Arendelle in eternal winter.",150000000,1397045694
2718492,Ida,2013,7.4,PG-13,82,A novice nun about to take her vows uncovers a family secret dating back to the German occupation.,,11156836
2396566,Twenty Feet from Stardom,2013,7.4,PG-13,91,"Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we&apos;ve had no idea who these singers are or what lives they lead, until now.",1000000,5839368
2334873,Otozna Jasmine,2013,7.3,PG-13,98,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks like a million dollars but isn&apos;t bringing money, peace or love.",18000000,99104804
1343092,Veliki Gatsby,2013,7.2,PG-13,143,"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.",105000000,353660028
0816692,Medzvezdje,2014,8.7,PG-13,169,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",165000000,733202212
2582802,Ritem norosti,2014,8.5,R,106,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student&apos;s potential.,3300000,49449489
2278388,Grand Budapest hotel,2014,8.1,R,99,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel&apos;s glorious years under an exceptional concierge.",25000000,174567384
2084970,Igra imitacije,2014,8.0,PG-13,114,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",14000000,233555708
4044364,Citizenfour,2014,8.0,R,114,A documentarian and a reporter travel to Hong Kong for the first of many meetings with Edward Snowden.,,3780692
1065073,Fantovska leta,2014,7.9,R,165,"The life of Mason, from early childhood to his arrival at college.",4000000,48137666
2245084,Baymax,2014,7.8,PG,102,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.",165000000,657870525
0470752,Ex Machina,2014,7.7,R,108,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,15000000,37394629
2562232,Birdman ali Nepricakovana odlika nevednosti,2014,7.7,R,119,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",18000000,103215094
2980516,Teorija vsega,2014,7.7,PG-13,123,Stephen Hawking gets unprecedented success in the field of physics despite being diagnosed with motor neuron disease at the age of 21. He defeats awful odds as his first wife Jane aids him loyally.,15000000,123726688
3316960,Se vedno Alice,2014,7.5,PG-13,101,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer&apos;s Disease.,5000000,44779195
1020072,Selma,2014,7.5,PG-13,128,"A chronicle of Dr. Martin Luther King, Jr.&apos;s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",20000000,67782762
2179136,Ostrostrelec,2014,7.3,R,133,"Navy S.E.A.L. sniper Chris Kyle&apos;s pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can&apos;t leave b...",58800000,547659020
1392190,Pobesneli Max: cesta besa,2015,8.1,R,120,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper and a drifter named Max.",150000000,380418444
2096673,Vrvež v moji glavi,2015,8.1,PG,95,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,858852998
3170832,Soba,2015,8.1,R,118,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",13000000,35402766
1895587,V žarišču,2015,8.1,R,129,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",20000000,98690254
1663202,Povratnik,2015,8.0,R,156,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,135000000,532950503
3460252,Podlih osem,2015,7.8,R,168,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",44000000,161217616
1596363,Velika poteza,2015,7.8,R,130,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",28000000,133440870
2870648,Amy,2015,7.8,R,128,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,,23706386
3682448,Most vohunov,2015,7.6,PG-13,142,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",40000000,165478348
3808342,Savlov sin,2015,7.4,R,107,A Jewish-Hungarian concentration camp prisoner sets out to give a child he mistook for his son a proper burial.,1500000,6659121
0810819,Dansko dekle,2015,7.1,R,119,A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda&apos;s marriage and work evolve as they navigate Lili&apos;s groundbreaking journey as a transgender pioneer.,15000000,64191523
2379713,Spectre,2015,6.8,PG-13,148,"A cryptic message from James Bond&apos;s past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his mos...",245000000,880707597
5275892,O.J.: Made in America,2016,8.9,TV-MA,467,"A chronicle of the rise and fall of O.J. Simpson, whose high-profile murder trial exposed the extent of American racial tensions, revealing a fractured and divided nation.",,
2119532,Greben rešenih,2016,8.1,R,139,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",40000000,180563636
3783958,Dežela La la,2016,8.0,PG-13,128,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",30000000,471991358
2948356,Zootropolis,2016,8.0,PG,108,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000,1025521689
2543164,Prihod,2016,7.9,PG-13,116,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.,47000000,203389228
4034228,Manchester by the Sea,2016,7.8,R,137,A depressed uncle is asked to take care of his teenage nephew after the boy&apos;s father dies.,9000000,78988148
5186714,Trgovski potnik,2016,7.7,PG-13,124,"While Ranaa and Emad, a married couple, are participating in a production of &quot;Death of a Salesman,&quot; she is assaulted in their new home, which leaves him determined to find the perpetrator over his wife&apos;s traumatized objections.",,6953604
4975722,Mesečina,2016,7.4,R,111,"A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",4000000,65172611
3040964,Knjiga o dzungli,2016,7.4,PG,106,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",175000000,967724775
3183660,Magične živali,2016,7.2,PG-13,132,"In 1926, magizoologist Newt Scamander arrives in New York during his worldwide tour to research and rescue magical creatures as something mysterious leaves trails of destruction in the city, threatening to expose the wizarding world.",180000000,816037575
2671706,Fences,2016,7.2,PG-13,139,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",24000000,64414761
1386697,Odred odpisanih,2016,5.9,PG-13,123,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,175000000,749200054
2380307,Koko in velika skrivnost,2017,8.4,PG,105,"Aspiring musician Miguel, confronted with his family&apos;s ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",175000000,814337054
5027774,Trije plakati pred mestom,2017,8.1,R,115,A mother personally challenges the local authorities to solve her daughter&apos;s murder when they fail to catch the culprit.,15000000,162729321
1856101,Iztrebljevalec 2049,2017,8.0,R,164,"Young Blade Runner K&apos;s discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who&apos;s been missing for thirty years.",150000000,267691236
6333060,Icarus,2017,7.9,TV-MA,120,"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.",,
5052448,Zbeži!,2017,7.8,R,104,"A young African-American visits his white girlfriend&apos;s parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",4500000,255751443
5726616,Pokliči me po svojem imenu,2017,7.8,R,132,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father&apos;s research assistant.",4000000,43368603
5013056,Dunkirk,2017,7.8,PG-13,106,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",100000000,530432122
5580036,"Jaz, Tonya",2017,7.5,R,119,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",11000000,53939297
4555426,Najtemnejša ura,2017,7.4,PG-13,125,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",30000000,150847274
5776858,Phantom Thread,2017,7.4,R,130,"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",35000000,48707766
5580390,Oblika vode,2017,7.3,R,123,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",19400000,195243464
5639354,Una mujer fantástica,2017,7.2,R,104,"Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",,3839364
4633694,Spider-Man: Novi svet,2018,8.4,PG,117,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,90000000,384298736
6966692,Zelena knjiga,2018,8.2,PG-13,130,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,23000000,321752656
7775622,Free Solo,2018,8.1,PG-13,100,"Alex Honnold faces the biggest challenge of his career, climbing El Capitan in Yosemite National Park. He pursues it Free Solo, which means climbing without a rope and alone.",,29390279
1727824,Bohemian Rhapsody,2018,7.9,PG-13,134,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",52000000,910813521
6155172,Roma,2018,7.7,R,135,A year in the life of a middle-class family&apos;s maid in Mexico City in the early 1970s.,,1140769
1517451,Zvezda je rojena,2018,7.6,R,136,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,36000000,436433122
5083738,Najljubsa,2018,7.5,R,119,"In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne.",15000000,95918706
7349662,CrniKkKlanovec,2018,7.5,R,135,"Ron Stallworth, an African American police officer from Colorado Springs, Colorado, successfully infiltrates the local Ku Klux Klan branch aided by a Jewish surrogate who eventually becomes its leader. Based on actual events.",15000000,93413709
1825683,Black Panther,2018,7.3,PG-13,134,"T&apos;Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country&apos;s past.",200000000,1349926083
1213641,First Man,2018,7.3,PG-13,141,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",59000000,105713218
6266538,Moz iz ozadja,2018,7.2,R,132,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.",60000000,76073488
7125860,Sepet nezne ulice,2018,7.1,R,119,A young woman embraces her pregnancy while she and her family set out to prove her childhood friend and lover innocent of a crime he didn&apos;t commit.,12000000,20596567
6751668,Parazit,2019,8.5,R,132,Greed and class discrimination threaten the newly-formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,11400000,262099264
7286456,Joker,2019,8.4,R,122,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",55000000,1078958629
8579674,1917,2019,8.2,R,119,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",95000000,384580017
1950186,Izzivalca,2019,8.1,PG-13,152,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,97600000,225508210
2584384,Zajec Jojo,2019,7.9,PG-13,108,A young German boy in the Hitler Youth whose hero and imaginary friend is the country&apos;s dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,14000000,93662741
7653254,Marriage Story,2019,7.9,R,137,Noah Baumbach&apos;s incisive and compassionate look at a marriage breaking up and a family staying together.,18600000,333686
3281548,Čas deklištva,2019,7.8,PG,135,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",40000000,218843645
1979376,Svet igrač 4,2019,7.7,G,100,"When a new toy called &quot;Forky&quot; joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,1073841394
5363618,Sound of Metal,2019,7.7,R,120,A heavy metal drummer&apos;s life is turned upside down when he begins to lose his hearing and he must confront a future filled with silence.,5400000,516520
7131622,Bilo je nekoc... v Hollywoodu,2019,7.6,R,161,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood&apos;s Golden Age in 1969 Los Angeles.,90000000,377617681
9351980,American Factory,2019,7.4,TV-14,110,"In post-industrial Ohio, a Chinese billionaire opens a factory in an abandoned General Motors plant, hiring two thousand Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class...",,
2066051,Rocketman,2019,7.3,R,121,A musical fantasy about the fantastical human story of Elton John&apos;s breakthrough years.,40000000,195320400
6394270,One so bombe,2019,6.8,R,109,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,32000000,61404394
7549996,Judy,2019,6.8,PG-13,118,Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,,45987812
10272386,The Father,2020,8.2,PG-13,97,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",6000000,24048935
12888462,My Octopus Teacher,2020,8.1,TV-G,85,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",,
2948372,Duša,2020,8.0,PG,100,"Joe is a middle-school band teacher whose life hasn&apos;t quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",,121977511
10288566,Nažgani,2020,7.7,Not Rated,117,Four high-school teachers consume alcohol on a daily basis to see how it affects their social and professional lives.,,12745392
9620292,Obetavno dekle,2020,7.5,R,113,"Nothing in Cassie&apos;s life is what it appears to be - she&apos;s wickedly smart, tantalizingly cunning, and she&apos;s living a secret double life. Now, an unexpected encounter is about to give Cassie a chance to right the wrongs from the past.",,18854166
10633456,Minari,2020,7.4,PG-13,115,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a ...",2000000,15288578
6723592,Tenet,2020,7.3,PG-13,150,"Armed with only the word &quot;Tenet,&quot; and fighting for the survival of the entire world, CIA operative, The Protagonist, journeys through a twilight world of international espionage on a global mission that unfolds beyond real time.",205000000,365304105
9770150,Nomadland,2020,7.3,R,107,"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad.",5000000,39458207
10514222,Ma Rainey&#x27;s Black Bottom,2020,6.9,R,94,Tensions rise when trailblazing blues singer Ma Rainey and her band gather at a recording studio in Chicago in 1927.,,
10618286,Mank,2020,6.8,R,131,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Državljan Kane (1941).,25000000,
1160419,Dune: peščeni planet,2021,8.0,PG-13,155,A noble family becomes embroiled in a war for control over the galaxy&apos;s most valuable asset while its heir becomes troubled by visions of a dark future.,165000000,407573628
10366460,CODA,2021,8.0,PG-13,111,"As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family&apos;s fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear o...",10000000,1905058
11422728,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,8.0,PG-13,118,Documentary about the legendary 1969 Harlem Cultural Festival which celebrated African-American music and culture and promoted Black pride and unity.,,3696069
12361974,Zack Snyder&#x27;s Justice League,2021,7.9,R,242,"Determined to ensure that Superman&apos;s ultimate sacrifice wasn&apos;t in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",300000000,
9620288,Kralj Richard,2021,7.5,PG-13,144,A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard.,50000000,39429285
14039582,Doraibu mai kâ,2021,7.5,Unrated,179,A renowned stage actor and director learns to cope with a big personal loss when he receives an offer to direct a production of Uncle Vanya in Hiroshima.,,15356046
9784798,Judas and the Black Messiah,2021,7.4,R,126,"Offered a plea deal by the FBI, William O&apos;Neal infiltrates the Illinois chapter of the Black Panther Party to gather intelligence on Chairman Fred Hampton.",26000000,7478009
2382320,Ni čas za smrt,2021,7.3,PG-13,163,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",250000000,774153007
3228774,Kruela,2021,7.3,PG-13,134,A live-action prequel feature film following a young Cruella de Vil.,100000000,233503234
2953050,Encanto,2021,7.2,PG,102,A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,50000000,256786742
12789558,Belfast,2021,7.2,PG-13,98,A young boy and his working-class Belfast family experience the tumultuous late 1960s.,11000000,49158709
3581652,Zgodbe z zahodne strani,2021,7.1,PG-13,156,"An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds.",100000000,76016171
10293406,The Power of the Dog,2021,6.8,R,126,"Charismatic rancher Phil Burbank inspires fear and awe in those around him. When his brother brings home a new wife and her son, Phil torments them until he finds himself exposed to the possibility of love.",35000000,271009
9115530,The Eyes of Tammy Faye,2021,6.6,PG-13,126,"An intimate look at the extraordinary rise, fall and redemption of televangelist Tammy Faye Bakker.",,2676180
0993840,Army of the Dead,2021,5.8,R,148,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.",70000000,
1745960,Top Gun: Maverick,2022,8.2,PG-13,130,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN&apos;s elite graduates on a mission that demands the ultimate sacrifice from those chosen to ...",170000000,1495696292
6710474,Vse povsod naenkrat,2022,7.8,R,139,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,14300000,143411356
1016150,Im Westen nichts Neues,2022,7.8,R,148,A young German soldier&apos;s terrifying experiences and distress on the western front during World War I.,,
8178634,RRR (Rise Roar Revolt),2022,7.8,Not Rated,187,A fearless warrior on a perilous mission comes face to face with a steely cop serving British forces in this epic saga set in pre-independent India.,3500000000,166611197
13833688,Kit,2022,7.7,R,117,"A reclusive, morbidly obese English teacher attempts to reconnect with his estranged teenage daughter.",10000000,57615635
17041964,Navalny,2022,7.7,R,99,Follows the man who survived an assassination attempt by poisoning with a lethal nerve agent in August 2020. During his months-long recovery he makes shocking discoveries about the attempt on his life and decides to return home.,,107186
